id,user_id,username,email,department,branch,position,has_license,seniority,employment_type,enabled,account_non_expired,account_non_locked,credentials_non_expired,role_id,created_at,updated_at
148,U0146,u0146,u0146@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.099296,2026-01-15 21:19:51.099296
149,U0147,u0147,u0147@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
150,U0148,u0148,u0148@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
151,U0149,u0149,u0149@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
152,U0150,u0150,u0150@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
153,U0151,u0151,u0151@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
154,U0152,u0152,u0152@hospital.com,Phong_NhanSu,CN_HN,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
155,U0153,u0153,u0153@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
156,U0154,u0154,u0154@hospital.com,Khoa_Noi,CN_HN,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
157,U0155,u0155,u0155@hospital.com,Khoa_Ngoai,CN_HCM,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
158,U0156,u0156,u0156@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
159,U0157,u0157,u0157@hospital.com,Phong_NhanSu,CN_HN,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
160,U0158,u0158,u0158@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
161,U0159,u0159,u0159@hospital.com,Security,CN_HN,SecurityAdmin,False,Mid,FullTime,True,True,True,True,8,2026-01-15 21:19:51.100295,2026-01-15 21:19:51.100295
162,U0160,u0160,u0160@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
163,U0161,u0161,u0161@hospital.com,Khoa_Noi,CN_HN,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
164,U0162,u0162,u0162@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
165,U0163,u0163,u0163@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
166,U0164,u0164,u0164@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
167,U0165,u0165,u0165@hospital.com,IT,CN_HN,ITAdmin,False,Mid,FullTime,True,True,True,True,7,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
168,U0166,u0166,u0166@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
169,U0167,u0167,u0167@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
170,U0168,u0168,u0168@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
171,U0169,u0169,u0169@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
172,U0170,u0170,u0170@hospital.com,Khoa_Noi,CN_HCM,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
173,U0171,u0171,u0171@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.101296,2026-01-15 21:19:51.101296
174,U0172,u0172,u0172@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
175,U0173,u0173,u0173@hospital.com,IT,CN_HCM,ITAdmin,False,Junior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
176,U0174,u0174,u0174@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
177,U0175,u0175,u0175@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
178,U0176,u0176,u0176@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
179,U0177,u0177,u0177@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
180,U0178,u0178,u0178@hospital.com,IT,CN_HN,ITAdmin,False,Senior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
181,U0179,u0179,u0179@hospital.com,Security,CN_HCM,SecurityAdmin,False,Mid,FullTime,True,True,True,True,8,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
182,U0180,u0180,u0180@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
183,U0181,u0181,u0181@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
184,U0182,u0182,u0182@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
185,U0183,u0183,u0183@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
186,U0184,u0184,u0184@hospital.com,IT,CN_HN,ITAdmin,False,Junior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.102297,2026-01-15 21:19:51.102297
187,U0185,u0185,u0185@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
188,U0186,u0186,u0186@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
189,U0187,u0187,u0187@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
190,U0188,u0188,u0188@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
191,U0189,u0189,u0189@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
192,U0190,u0190,u0190@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
193,U0191,u0191,u0191@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
194,U0192,u0192,u0192@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
195,U0193,u0193,u0193@hospital.com,Khoa_Noi,CN_HN,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
196,U0194,u0194,u0194@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
197,U0195,u0195,u0195@hospital.com,Khoa_Noi,CN_HN,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
198,U0196,u0196,u0196@hospital.com,Security,CN_HN,SecurityAdmin,False,Mid,FullTime,True,True,True,True,8,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
199,U0197,u0197,u0197@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
200,U0198,u0198,u0198@hospital.com,Security,CN_HN,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.103297,2026-01-15 21:19:51.103297
201,U0199,u0199,u0199@hospital.com,Khoa_Noi,CN_HN,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
202,U0200,u0200,u0200@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
203,U0201,u0201,u0201@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
204,U0202,u0202,u0202@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
205,U0203,u0203,u0203@hospital.com,Khoa_Noi,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
206,U0204,u0204,u0204@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
207,U0205,u0205,u0205@hospital.com,Security,CN_HN,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
208,U0206,u0206,u0206@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
209,U0207,u0207,u0207@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
210,U0208,u0208,u0208@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
211,U0209,u0209,u0209@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
212,U0210,u0210,u0210@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
213,U0211,u0211,u0211@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.104295,2026-01-15 21:19:51.104295
214,U0212,u0212,u0212@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
215,U0213,u0213,u0213@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
216,U0214,u0214,u0214@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
217,U0215,u0215,u0215@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
218,U0216,u0216,u0216@hospital.com,IT,CN_HCM,ITAdmin,False,Senior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
219,U0217,u0217,u0217@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
220,U0218,u0218,u0218@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
221,U0219,u0219,u0219@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
222,U0220,u0220,u0220@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
223,U0221,u0221,u0221@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
224,U0222,u0222,u0222@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
225,U0223,u0223,u0223@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
226,U0224,u0224,u0224@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
227,U0225,u0225,u0225@hospital.com,Phong_NhanSu,CN_HN,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.105295,2026-01-15 21:19:51.105295
228,U0226,u0226,u0226@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
229,U0227,u0227,u0227@hospital.com,IT,CN_HN,ITAdmin,False,Senior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
230,U0228,u0228,u0228@hospital.com,IT,CN_HCM,ITAdmin,False,Mid,FullTime,True,True,True,True,7,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
231,U0229,u0229,u0229@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
232,U0230,u0230,u0230@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
233,U0231,u0231,u0231@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
234,U0232,u0232,u0232@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
235,U0233,u0233,u0233@hospital.com,Phong_NhanSu,CN_HN,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
236,U0234,u0234,u0234@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
237,U0235,u0235,u0235@hospital.com,IT,CN_HCM,ITAdmin,False,Senior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
238,U0236,u0236,u0236@hospital.com,Phong_NhanSu,CN_HN,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
239,U0237,u0237,u0237@hospital.com,Security,CN_HN,SecurityAdmin,False,Mid,FullTime,True,True,True,True,8,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
240,U0238,u0238,u0238@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.106295,2026-01-15 21:19:51.106295
241,U0239,u0239,u0239@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
242,U0240,u0240,u0240@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
243,U0241,u0241,u0241@hospital.com,IT,CN_HCM,ITAdmin,False,Senior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
244,U0242,u0242,u0242@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
245,U0243,u0243,u0243@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
246,U0244,u0244,u0244@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
247,U0245,u0245,u0245@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
248,U0246,u0246,u0246@hospital.com,Khoa_Noi,CN_HCM,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
249,U0247,u0247,u0247@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
250,U0248,u0248,u0248@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
251,U0249,u0249,u0249@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
252,U0250,u0250,u0250@hospital.com,Security,CN_HN,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
253,U0251,u0251,u0251@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
254,U0252,u0252,u0252@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.107295,2026-01-15 21:19:51.107295
255,U0253,u0253,u0253@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
256,U0254,u0254,u0254@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
257,U0255,u0255,u0255@hospital.com,Khoa_Noi,CN_HCM,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
258,U0256,u0256,u0256@hospital.com,Khoa_Noi,CN_HN,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
259,U0257,u0257,u0257@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
260,U0258,u0258,u0258@hospital.com,IT,CN_HN,ITAdmin,False,Junior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
261,U0259,u0259,u0259@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
262,U0260,u0260,u0260@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
263,U0261,u0261,u0261@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
264,U0262,u0262,u0262@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
265,U0263,u0263,u0263@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
266,U0264,u0264,u0264@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
267,U0265,u0265,u0265@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.108297,2026-01-15 21:19:51.108297
268,U0266,u0266,u0266@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
269,U0267,u0267,u0267@hospital.com,Khoa_Ngoai,CN_HCM,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
270,U0268,u0268,u0268@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
271,U0269,u0269,u0269@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
272,U0270,u0270,u0270@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
273,U0271,u0271,u0271@hospital.com,Security,CN_HCM,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
274,U0272,u0272,u0272@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
275,U0273,u0273,u0273@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
276,U0274,u0274,u0274@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
277,U0275,u0275,u0275@hospital.com,Khoa_Noi,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
278,U0276,u0276,u0276@hospital.com,Khoa_Noi,CN_HCM,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
279,U0277,u0277,u0277@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
280,U0278,u0278,u0278@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.109296,2026-01-15 21:19:51.109296
281,U0279,u0279,u0279@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
282,U0280,u0280,u0280@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
283,U0281,u0281,u0281@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
284,U0282,u0282,u0282@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
285,U0283,u0283,u0283@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
286,U0284,u0284,u0284@hospital.com,Security,CN_HN,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
287,U0285,u0285,u0285@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
288,U0286,u0286,u0286@hospital.com,Phong_NhanSu,CN_HN,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
289,U0287,u0287,u0287@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
290,U0288,u0288,u0288@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
291,U0289,u0289,u0289@hospital.com,IT,CN_HN,ITAdmin,False,Mid,FullTime,True,True,True,True,7,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
292,U0290,u0290,u0290@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
293,U0291,u0291,u0291@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
294,U0292,u0292,u0292@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.110295,2026-01-15 21:19:51.110295
295,U0293,u0293,u0293@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
